study_uid,series_uid,status,n_directory_files,n_dicom_files,shape_z,shape_y,shape_x,dtype,spacing_x,spacing_y,spacing_z,origin_x,origin_y,origin_z,conversion_seconds,output_path,error
1.2.826.0.1.3680043.8.498.84483080389344581106129884869678629612,1.2.826.0.1.3680043.8.498.66570387598124574988425843587913198872,SUCCESS,25,25,25,512,512,int16,0.4297,0.4297,4.500001028751812,31.2518,-191.034,-19.163,0.10060723299829988,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84483080389344581106129884869678629612/1.2.826.0.1.3680043.8.498.66570387598124574988425843587913198872.zarr,
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,1.2.826.0.1.3680043.8.498.10121325242022499928920409712199275450,SUCCESS,32,32,32,672,672,uint16,0.22321428358554,0.22321428358554,3.300000047112787,-166.96311068646,-116.59063406513,-61.425326459331,0.1590326079967781,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475/1.2.826.0.1.3680043.8.498.10121325242022499928920409712199275450.zarr,
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,1.2.826.0.1.3680043.8.498.12270576772608715155402763792604932739,SUCCESS,26,26,26,512,512,uint16,0.3125,0.3125,3.2999998940661843,-165.85662499896,-95.945407939172,80.9408212605631,0.0987550520003424,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475/1.2.826.0.1.3680043.8.498.12270576772608715155402763792604932739.zarr,
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,1.2.826.0.1.3680043.8.498.13461120940106505397309001424037179551,SUCCESS,30,30,30,640,640,uint16,0.25,0.25,3.2999999553665833,-19.132959051057,-99.065147523535,73.7521280108776,0.14153323099890258,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475/1.2.826.0.1.3680043.8.498.13461120940106505397309001424037179551.zarr,
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,1.2.826.0.1.3680043.8.498.25328424457663930854895628721906442864,SUCCESS,32,32,32,512,512,uint16,0.29296875,0.29296875,3.3000000471127637,-166.92909103477,-116.5549591855,-61.426972457598,0.10411980999924708,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475/1.2.826.0.1.3680043.8.498.25328424457663930854895628721906442864.zarr,
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,1.2.826.0.1.3680043.8.498.33761424578649696329353995042218684471,SUCCESS,26,26,26,512,512,uint16,0.3125,0.3125,3.2999998940661843,-165.85662499896,-95.945407939172,80.9408212605631,0.09233262899942929,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475/1.2.826.0.1.3680043.8.498.33761424578649696329353995042218684471.zarr,
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,1.2.826.0.1.3680043.8.498.42840171041653618616134203189374107219,SUCCESS,26,26,26,560,560,uint16,0.2857142984867,0.2857142984867,3.2999998940662243,-165.86936265503,-95.946302566793,80.9548169837923,0.11884491900127614,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475/1.2.826.0.1.3680043.8.498.42840171041653618616134203189374107219.zarr,
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,1.2.826.0.1.3680043.8.498.49153658826336613524598463796826711460,SUCCESS,20,20,20,400,400,uint16,0.375,0.375,2.2000000004035627,-179.64843165688,-17.087730899453,43.119322241284,0.06433617699804017,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475/1.2.826.0.1.3680043.8.498.49153658826336613524598463796826711460.zarr,
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,1.2.826.0.1.3680043.8.498.79008962705894007530433274273188024059,SUCCESS,30,30,30,528,528,uint16,0.3030303120613,0.3030303120613,3.2999999553665007,-19.141736717948,-99.0400589997,73.7256823557399,0.12906884599942714,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475/1.2.826.0.1.3680043.8.498.79008962705894007530433274273188024059.zarr,
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,1.2.826.0.1.3680043.8.498.86819799480832826059064448723439145740,SUCCESS,30,30,30,480,480,uint16,0.33333334326744,0.33333334326744,3.299999955366583,-19.146752977947,-99.025721413175,73.7105691959845,0.09867722500348464,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475/1.2.826.0.1.3680043.8.498.86819799480832826059064448723439145740.zarr,
1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682,1.2.826.0.1.3680043.8.498.13186138582874404416399820477107900509,SUCCESS,32,32,32,896,896,uint16,0.167411,0.167411,3.300007397518354,19.8934,-127.136,76.4299,0.25750438200338976,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682/1.2.826.0.1.3680043.8.498.13186138582874404416399820477107900509.zarr,
1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682,1.2.826.0.1.3680043.8.498.59185945194703088393224649036251166927,SUCCESS,38,38,38,384,384,uint16,0.364583,0.364583,3.6000011454882115,12.7873,-125.113,-73.2818,0.1042329339979915,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682/1.2.826.0.1.3680043.8.498.59185945194703088393224649036251166927.zarr,
1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682,1.2.826.0.1.3680043.8.498.77436296258471961003881520725298917372,SUCCESS,26,26,26,808,800,uint16,0.1875,0.1875,3.300005514133575,149.262,-122.144,79.96,0.1950137329986319,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682/1.2.826.0.1.3680043.8.498.77436296258471961003881520725298917372.zarr,
1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682,1.2.826.0.1.3680043.8.498.94308264521650371420354775195246912857,SUCCESS,36,36,36,384,384,uint16,0.390625,0.390625,3.2999997378308494,20.9953,-133.639,76.2009,0.10035285100457259,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682/1.2.826.0.1.3680043.8.498.94308264521650371420354775195246912857.zarr,
1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364,1.2.826.0.1.3680043.8.498.10679748410982165210695509901216372079,SUCCESS,32,32,32,896,896,uint16,0.1674,0.1674,3.2999988838011545,-3.38072,-127.37,83.2845,0.269271736004157,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364/1.2.826.0.1.3680043.8.498.10679748410982165210695509901216372079.zarr,
1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364,1.2.826.0.1.3680043.8.498.13037687764813658085916100814124283729,SUCCESS,32,32,32,800,800,uint16,0.1875,0.1875,3.300004510115624,-3.37933,-127.375,83.2893,0.21132604999729665,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364/1.2.826.0.1.3680043.8.498.13037687764813658085916100814124283729.zarr,
1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364,1.2.826.0.1.3680043.8.498.27316377527596457764598333824763966220,SUCCESS,32,32,32,640,640,uint16,0.2813,0.2813,3.3000017019088728,-162.006,-136.171,93.2477,0.1546036229992751,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364/1.2.826.0.1.3680043.8.498.27316377527596457764598333824763966220.zarr,
1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364,1.2.826.0.1.3680043.8.498.28914888333261066413773514116632672669,SUCCESS,32,32,32,640,640,uint16,0.2656,0.2656,3.3000094841315213,-0.488345,-138.659,119.195,0.1595675909993588,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364/1.2.826.0.1.3680043.8.498.28914888333261066413773514116632672669.zarr,
1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364,1.2.826.0.1.3680043.8.498.36365750546880568795579534871319206157,SUCCESS,144,144,144,640,1280,uint16,0.25,0.25,0.5999996887952149,-249.78,-141.104,-11.2258,1.602501839006436,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364/1.2.826.0.1.3680043.8.498.36365750546880568795579534871319206157.zarr,
1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364,1.2.826.0.1.3680043.8.498.70457705312001387299396446372835178715,SUCCESS,28,28,28,960,960,uint16,0.1562,0.1562,3.2999999327098135,-160.972,-135.948,-21.0641,0.24893515100120567,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364/1.2.826.0.1.3680043.8.498.70457705312001387299396446372835178715.zarr,
1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652,1.2.826.0.1.3680043.8.498.12041597969553853082988349987560832529,SUCCESS,30,30,30,256,256,uint16,0.703125,0.703125,3.30000012848283,0.58023568989893,-70.556984392821,79.832303843375,0.0725968440019642,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652/1.2.826.0.1.3680043.8.498.12041597969553853082988349987560832529.zarr,
1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652,1.2.826.0.1.3680043.8.498.12865530870458558427176708022691982887,SUCCESS,30,30,30,256,256,uint16,0.703125,0.703125,3.299999966723048,-161.61287489574,-86.493923190289,-59.433349383232,0.06316142099967692,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652/1.2.826.0.1.3680043.8.498.12865530870458558427176708022691982887.zarr,
1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652,1.2.826.0.1.3680043.8.498.12948020789996463062577357257441366023,SUCCESS,28,28,28,256,256,uint16,0.703125,0.703125,3.5999999967811553,-150.61845981152,-71.913865786549,79.326284228697,0.06179672399593983,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652/1.2.826.0.1.3680043.8.498.12948020789996463062577357257441366023.zarr,
1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652,1.2.826.0.1.3680043.8.498.77250226918273983013886006601824740191,SUCCESS,30,30,30,256,256,uint16,0.703125,0.703125,3.30000012848283,0.58023568989893,-70.556984392821,79.832303843375,0.06280971399974078,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652/1.2.826.0.1.3680043.8.498.77250226918273983013886006601824740191.zarr,
1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652,1.2.826.0.1.3680043.8.498.96992552788137913424196388734180263732,SUCCESS,25,25,25,256,256,uint16,0.703125,0.703125,3.5999999859429312,-150.76901065381,-66.549607974049,79.928018390074,0.061109551999834366,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652/1.2.826.0.1.3680043.8.498.96992552788137913424196388734180263732.zarr,
1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195,1.2.826.0.1.3680043.8.498.10384735195657086082856589318374515404,SUCCESS,25,25,25,512,512,int16,0.332,0.332,4.500004103778738,-56.2722816467,-92.2452316284,114.9694671631,0.09071201800543349,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195/1.2.826.0.1.3680043.8.498.10384735195657086082856589318374515404.zarr,
1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195,1.2.826.0.1.3680043.8.498.10666740124861088611029915183399401569,SUCCESS,25,25,25,256,256,int16,0.6641,0.6641,4.500003538254752,-56.2581291199,-92.0767440796,114.8064651489,0.05962500799796544,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195/1.2.826.0.1.3680043.8.498.10666740124861088611029915183399401569.zarr,
1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195,1.2.826.0.1.3680043.8.498.10710517364627046292532532406461470673,SUCCESS,36,36,36,256,256,int16,0.6641,0.6641,3.500002623627838,-190.1114959717,-50.193447113,124.1738204956,0.07071024799370207,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195/1.2.826.0.1.3680043.8.498.10710517364627046292532532406461470673.zarr,
1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195,1.2.826.0.1.3680043.8.498.47355166300624551175597726765003271144,SUCCESS,42,42,42,256,256,int16,0.6641,0.6641,3.4999995536515525,-201.1181945801,-62.7025756836,-32.3622322083,0.07397838299948489,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195/1.2.826.0.1.3680043.8.498.47355166300624551175597726765003271144.zarr,
1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195,1.2.826.0.1.3680043.8.498.55354023735464899717905377562357736402,SUCCESS,42,42,42,256,256,int16,0.6641,0.6641,3.4999995536515525,-201.1181945801,-62.7025756836,-32.3622322083,0.07703726000181632,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195/1.2.826.0.1.3680043.8.498.55354023735464899717905377562357736402.zarr,
1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195,1.2.826.0.1.3680043.8.498.85323147993447425048072926578590793295,SUCCESS,36,36,36,512,512,int16,0.332,0.332,3.4999997678342227,-190.2633209229,-50.1744155884,124.3519897461,0.11183918100141454,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195/1.2.826.0.1.3680043.8.498.85323147993447425048072926578590793295.zarr,
1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042,1.2.826.0.1.3680043.8.498.11427227625845558493629265265741506442,SUCCESS,32,32,32,896,896,uint16,0.167411,0.167411,3.300002742402607,-172.14,-85.0663,62.9236,0.2667709849993116,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042/1.2.826.0.1.3680043.8.498.11427227625845558493629265265741506442.zarr,
1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042,1.2.826.0.1.3680043.8.498.12572744040497033642505542238269681881,SUCCESS,36,36,36,896,896,uint16,0.15625,0.15625,2.999993164711941,-21.1127,-109.599,47.2792,0.3946162530046422,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042/1.2.826.0.1.3680043.8.498.12572744040497033642505542238269681881.zarr,
1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042,1.2.826.0.1.3680043.8.498.24863307266276235950675095871848672347,SUCCESS,32,32,32,384,384,uint16,0.390625,0.390625,3.299999532645885,-172.14,-85.0662,62.923,0.08905292399867903,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042/1.2.826.0.1.3680043.8.498.24863307266276235950675095871848672347.zarr,
1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042,1.2.826.0.1.3680043.8.498.32061923366127653957808174362414899492,SUCCESS,36,36,36,896,896,uint16,0.15625,0.15625,3.4499994834439134,-25.1669,-115.212,60.6444,0.2927354170024046,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042/1.2.826.0.1.3680043.8.498.32061923366127653957808174362414899492.zarr,
1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042,1.2.826.0.1.3680043.8.498.46379645306674958523106528083326484859,SUCCESS,12,12,12,416,416,uint16,0.360577,0.360577,1.9999946443143166,-147.576,-2.94496,37.1225,0.053251949000696186,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042/1.2.826.0.1.3680043.8.498.46379645306674958523106528083326484859.zarr,
1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042,1.2.826.0.1.3680043.8.498.74879374858550031360410965901812803360,SUCCESS,38,38,38,384,384,uint16,0.364583,0.364583,3.599999077901433,-151.764,-98.7981,-95.5323,0.10684840199974133,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042/1.2.826.0.1.3680043.8.498.74879374858550031360410965901812803360.zarr,
1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676,1.2.826.0.1.3680043.8.498.12499792713723071724283800118901038670,SUCCESS,30,30,30,512,512,uint16,0.31124749779701,0.31124749779701,3.3000001086891206,-11.084949407975,-1.7238932998264,21.6248726741304,0.11117431100137765,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676/1.2.826.0.1.3680043.8.498.12499792713723071724283800118901038670.zarr,
1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676,1.2.826.0.1.3680043.8.498.53444957040955873379192669654916848569,SUCCESS,30,30,30,448,448,uint16,0.3571428656578,0.3571428656578,4.400000013153913,-170.97076824307,-38.047577172517,-121.21295166015,0.0977359609969426,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676/1.2.826.0.1.3680043.8.498.53444957040955873379192669654916848569.zarr,
1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676,1.2.826.0.1.3680043.8.498.90989008257337682331934177908300819844,SUCCESS,30,30,30,512,512,uint16,0.31124749779701,0.31124749779701,3.3000001086891206,-11.084949407975,-1.7238932998264,21.6248726741304,0.10758261400042102,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676/1.2.826.0.1.3680043.8.498.90989008257337682331934177908300819844.zarr,
1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676,1.2.826.0.1.3680043.8.498.98045012386732306359881469324702234489,SUCCESS,28,28,28,512,512,uint16,0.3125,0.3125,3.699999965265877,-163.39017871657,-11.116026349787,22.0676514193328,0.1019238079970819,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676/1.2.826.0.1.3680043.8.498.98045012386732306359881469324702234489.zarr,
1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482,1.2.826.0.1.3680043.8.498.11086545566910011247716170962453698871,SUCCESS,28,28,28,640,640,int16,0.25,0.25,5.000000446042192,-172.88401794,-113.70011139,-72.84253693,0.1136029929984943,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482/1.2.826.0.1.3680043.8.498.11086545566910011247716170962453698871.zarr,
1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482,1.2.826.0.1.3680043.8.498.12869137146851358776931931771663347916,SUCCESS,24,24,24,640,640,int16,0.25,0.25,4.000000363726576,-163.62846375,-101.98910522,74.43075562,0.09653986399644054,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482/1.2.826.0.1.3680043.8.498.12869137146851358776931931771663347916.zarr,
1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482,1.2.826.0.1.3680043.8.498.18731737284379400023038810339092491053,SUCCESS,24,24,24,640,640,int16,0.25,0.25,4.000000075940044,-35.87052536,-123.55657196,70.96798706,0.10140397199575091,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482/1.2.826.0.1.3680043.8.498.18731737284379400023038810339092491053.zarr,
1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482,1.2.826.0.1.3680043.8.498.29299364877184273478984172621088660462,SUCCESS,28,28,28,640,640,int16,0.25,0.25,5.000000446042192,-172.88401794,-113.70011139,-72.84253693,0.1088375410035951,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482/1.2.826.0.1.3680043.8.498.29299364877184273478984172621088660462.zarr,
1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482,1.2.826.0.1.3680043.8.498.61270132694078584879664188501047474065,SUCCESS,28,28,28,640,640,int16,0.25,0.25,5.0000005866845605,-172.88401794,-113.70011139,-72.84253693,0.10925740699894959,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482/1.2.826.0.1.3680043.8.498.61270132694078584879664188501047474065.zarr,
1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482,1.2.826.0.1.3680043.8.498.80002710598682321389356708969662713714,SUCCESS,24,24,24,640,640,int16,0.25,0.25,4.000000075940044,-35.87052536,-123.55657196,70.96798706,0.09823817299911752,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482/1.2.826.0.1.3680043.8.498.80002710598682321389356708969662713714.zarr,
1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482,1.2.826.0.1.3680043.8.498.80825774132333777977638840890997555617,SUCCESS,24,24,24,640,640,int16,0.25,0.25,4.000000363726576,-163.62846375,-101.98910522,74.43075562,0.10086173500167206,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482/1.2.826.0.1.3680043.8.498.80825774132333777977638840890997555617.zarr,
1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132,1.2.826.0.1.3680043.8.498.11257179093583576891688900444642245646,SUCCESS,30,30,30,704,704,float64,0.22727273404598,0.22727273404598,3.2999999580714587,-190.98392877093,-127.16620198483,54.2197466612674,0.3256368049987941,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132/1.2.826.0.1.3680043.8.498.11257179093583576891688900444642245646.zarr,
1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132,1.2.826.0.1.3680043.8.498.22510106959775324133556985118007172626,SUCCESS,29,29,29,400,400,float64,0.40000000596046,0.40000000596046,3.2999996937467873,-72.434797158787,-140.6665893407,64.2689514607182,0.16226090599957388,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132/1.2.826.0.1.3680043.8.498.22510106959775324133556985118007172626.zarr,
1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132,1.2.826.0.1.3680043.8.498.26696639417174985416830777897733214078,SUCCESS,30,30,30,640,640,float64,0.25,0.25,3.299999958071668,-190.97235903476,-127.16458526141,54.2087058233192,1.241763185003947,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132/1.2.826.0.1.3680043.8.498.26696639417174985416830777897733214078.zarr,
1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132,1.2.826.0.1.3680043.8.498.49997698396551864651473779091662232766,SUCCESS,29,29,29,704,704,float64,0.22727273404598,0.22727273404598,3.299999693746823,-72.444660984986,-140.75238904033,64.3553162887684,0.3499453269978403,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132/1.2.826.0.1.3680043.8.498.49997698396551864651473779091662232766.zarr,
1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132,1.2.826.0.1.3680043.8.498.84559874088196087684358879407089822186,SUCCESS,36,36,36,640,640,float64,0.25,0.25,3.3000000570826105,-184.50842202623,-121.84148633315,-94.629901312234,0.3372576809997554,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132/1.2.826.0.1.3680043.8.498.84559874088196087684358879407089822186.zarr,
1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518,1.2.826.0.1.3680043.8.498.10572081800211102345216867714469970828,SUCCESS,192,192,192,512,512,uint16,0.3125,0.3125,0.6300003467851196,-68.5015,-107.366,28.4749,0.5714840239961632,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518/1.2.826.0.1.3680043.8.498.10572081800211102345216867714469970828.zarr,
1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518,1.2.826.0.1.3680043.8.498.12120601300678662879463980604287997042,SUCCESS,36,36,36,384,384,uint16,0.416667,0.416667,3.300006597916719,-66.5849,-107.399,29.3471,0.10533542499615578,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518/1.2.826.0.1.3680043.8.498.12120601300678662879463980604287997042.zarr,
1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518,1.2.826.0.1.3680043.8.498.28805127462509331733817972009907867606,SUCCESS,36,36,36,384,384,uint16,0.416667,0.416667,3.300003921580849,-66.585,-107.399,29.3471,0.10531713900127215,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518/1.2.826.0.1.3680043.8.498.28805127462509331733817972009907867606.zarr,
1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518,1.2.826.0.1.3680043.8.498.40880644513173049911520157577567668688,SUCCESS,37,37,37,384,384,uint16,0.416667,0.416667,3.3000065122515716,-191.467,-51.8718,28.5919,0.10562308999942616,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518/1.2.826.0.1.3680043.8.498.40880644513173049911520157577567668688.zarr,
1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518,1.2.826.0.1.3680043.8.498.59672553734526727912754452261683600842,SUCCESS,36,36,36,320,300,uint16,0.5125,0.5125,3.2999966537132814,-188.656,-72.8442,-118.197,0.09058045900019351,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518/1.2.826.0.1.3680043.8.498.59672553734526727912754452261683600842.zarr,
1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518,1.2.826.0.1.3680043.8.498.79728494714572796028919424648818268860,SUCCESS,37,37,37,348,384,uint16,0.416667,0.416667,3.3000064841967727,-191.491,-51.7781,21.0926,0.09951795899542049,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518/1.2.826.0.1.3680043.8.498.79728494714572796028919424648818268860.zarr,
1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396,1.2.826.0.1.3680043.8.498.10198678456892324234913796548982184963,SUCCESS,35,35,35,512,512,int16,0.3125,0.3125,4.499997380380401,1.9601918459,-73.0738525391,-66.5533752441,0.09773039999708999,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396/1.2.826.0.1.3680043.8.498.10198678456892324234913796548982184963.zarr,
1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396,1.2.826.0.1.3680043.8.498.10436081396548720967182225733305902870,SUCCESS,30,30,30,512,512,int16,0.3125,0.3125,3.300001046888434,6.8378462791,-72.7928924561,94.0505752563,0.09321272799570579,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396/1.2.826.0.1.3680043.8.498.10436081396548720967182225733305902870.zarr,
1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396,1.2.826.0.1.3680043.8.498.31266754394232630758755039677470285931,SUCCESS,45,45,45,512,512,int16,0.3125,0.3125,2.2000003878969747,125.743309021,-97.7966003418,95.8573226929,0.1237076050019823,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396/1.2.826.0.1.3680043.8.498.31266754394232630758755039677470285931.zarr,
1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396,1.2.826.0.1.3680043.8.498.52515450380720666931306091516022078055,SUCCESS,45,45,45,1024,1024,int16,0.1563,0.1563,2.200000401491903,125.7280960083,-97.8764266968,95.9321212769,0.5011212239987799,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396/1.2.826.0.1.3680043.8.498.52515450380720666931306091516022078055.zarr,
1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396,1.2.826.0.1.3680043.8.498.80038275108643538318607063383873711058,SUCCESS,30,30,30,1024,1024,int16,0.1563,0.1563,3.2999997166097366,6.7593870163,-72.7981338501,94.1281356812,0.2688318119980977,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396/1.2.826.0.1.3680043.8.498.80038275108643538318607063383873711058.zarr,
1.2.826.0.1.3680043.8.498.84896756080952941537556818257863912066,1.2.826.0.1.3680043.8.498.10234730915522311141420971962025744945,SUCCESS,30,30,30,640,640,uint16,0.2621404826641,0.2621404826641,3.2999998744138845,-52.317887867367,-129.76714664927,107.648674158192,0.1581171730067581,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.84896756080952941537556818257863912066/1.2.826.0.1.3680043.8.498.10234730915522311141420971962025744945.zarr,
